ID,cidade,pf1,sexo,idade1,idade,p3a,p3b,p3c,p3d,p3e,p3f,p3g,p3h,p3i,p3j,p3k,p3l,p3m,p3n,p4a,p4b,p4c,p4d,p4e,p4f,p4g,p4h,p4i,p4j,p4k,p4l,p4m,p4n,p57,religiao,RELIGIAO2,escola,p59,PESO
48921694,9,1,1,21,2,8,5,96,10,96,96,4,96,6,96,8,96,10,2,1,2,3,1,3,4,2,4,2,2,2,4,1,1,1,11,4,5,3,1.280895677
48921712,2,1,1,32,3,10,7,6,10,8,9,5,10,10,10,3,7,10,5,1,3,3,1,2,1,3,1,3,3,4,2,1,3,2,7,6,5,2,1.170127836
48921724,2,1,1,45,5,8,7,10,10,10,7,7,5,5,8,3,10,7,96,1,1,2,2,3,2,1,3,2,3,3,2,2,2,2,8,7,7,2,1.202330209
48921725,10,1,1,37,4,10,10,10,7,10,10,10,5,10,10,10,10,10,10,4,1,4,4,4,4,2,4,1,4,2,4,1,1,4,8,7,5,2,1.054218415
48921729,12,1,2,38,4,10,8,8,10,10,3,8,10,9,10,96,10,10,5,1,1,3,2,3,3,3,4,2,4,4,2,1,1,2,2,1,6,2,1.005323062
48922178,12,1,2,70,6,96,3,3,5,4,3,8,1,2,1,96,1,8,1,4,3,4,4,4,4,4,4,4,4,4,4,2,4,4,8,7,3,3,1.577545787
48922318,6,1,2,31,3,96,6,96,96,96,4,96,96,3,5,96,96,7,7,3,1,4,4,4,3,4,4,3,4,4,4,3,1,2,8,7,5,3,1.179165481
48922320,1,1,1,18,2,3,96,5,4,96,2,8,96,10,96,9,9,96,10,3,4,4,4,4,3,1,4,3,4,2,1,4,1,1,3,2,4,1,0.8355814168
48922692,11,1,1,37,4,2,3,5,2,6,6,9,1,10,2,8,4,6,9,3,2,3,4,3,3,1,4,1,4,3,1,1,1,1,8,7,3,2,0.4773746485
48922983,8,1,2,44,4,5,10,8,5,7,96,10,5,10,4,10,10,10,7,1,1,1,3,3,2,2,4,1,4,2,2,1,1,1,7,6,5,2,0.7389058461
48923211,12,1,1,17,2,4,10,7,8,3,3,5,1,10,96,9,3,2,8,2,2,1,3,4,4,3,4,3,4,3,4,3,1,1,8,7,4,3,1.038056456
48923418,10,1,1,18,2,4,8,3,5,8,3,3,5,8,5,1,5,5,8,3,2,3,3,3,2,3,4,3,2,4,3,3,1,1,2,1,4,2,1.866435589
48923708,9,1,1,50,5,10,10,4,10,10,10,96,10,3,4,96,10,10,10,2,3,4,4,4,4,4,4,3,4,4,4,1,1,4,3,2,5,1,1.280895677
48923709,9,1,2,74,6,10,10,10,10,10,10,8,10,10,10,96,10,10,8,3,2,3,3,3,4,4,4,4,4,4,3,1,4,3,3,2,5,1,1.169659814
48923712,2,1,1,51,5,5,9,10,6,8,7,8,3,7,7,96,10,7,2,3,3,2,2,4,2,4,4,2,2,4,2,2,2,2,3,2,5,3,0.964693193
48923721,6,1,2,17,2,10,10,7,10,10,5,5,5,10,3,5,10,10,10,2,4,4,4,4,1,4,1,4,4,4,4,3,1,1,3,2,4,1,0.9556293082
48923880,12,1,2,32,3,3,10,10,2,8,6,8,96,10,96,96,10,10,7,3,1,2,4,2,2,4,4,1,4,4,2,1,1,2,2,1,3,3,1.61190896
48923884,12,1,1,19,2,7,8,5,5,8,6,6,2,7,5,96,3,7,8,1,1,3,3,3,3,2,4,2,2,4,4,1,1,1,1,1,6,2,0.8387009575
48924160,8,1,1,45,5,96,10,4,96,5,4,10,96,5,96,96,96,96,8,4,4,4,4,4,4,2,4,4,4,4,4,1,1,1,5,1,2,2,0.7559654116
48924574,3,1,1,51,5,10,96,10,10,96,10,10,96,10,10,96,10,10,96,4,4,3,3,4,3,4,4,3,4,3,3,4,3,1,8,7,2,2,0.9685808911
48924613,11,1,1,24,2,7,10,10,7,10,10,10,5,10,5,10,5,10,7,3,1,2,3,2,1,1,4,2,3,2,1,1,1,1,8,7,7,2,0.430936581
48924628,12,1,1,37,4,5,96,96,1,5,4,3,10,8,3,96,96,5,96,4,4,3,3,4,4,4,4,3,4,3,4,3,4,4,3,2,2,6,1.287090136
48924745,10,1,2,61,6,96,2,4,6,7,8,7,3,8,2,96,10,10,96,3,2,3,3,3,3,4,3,4,3,4,3,1,4,2,8,7,5,1,1.866435589
48924793,6,1,1,18,2,6,10,7,5,4,8,9,5,4,4,10,5,5,6,1,3,4,4,4,4,4,4,4,4,1,4,1,4,2,1,1,1,2,1.237192549
48924865,9,1,1,52,5,3,10,2,7,6,9,96,7,5,5,7,3,3,96,4,2,3,3,4,4,1,4,3,4,2,1,4,4,1,8,7,2,3,1.169659814
48925255,9,1,1,26,3,5,5,5,10,10,10,8,6,10,10,96,10,9,10,4,1,3,2,4,4,4,4,3,4,4,3,2,1,1,3,2,5,2,1.169659814
48925419,3,1,2,25,3,7,8,7,7,7,10,7,8,8,4,6,7,8,4,1,1,2,2,2,1,1,3,1,3,2,1,2,2,1,8,7,7,2,1.771767559
48925565,7,1,2,52,5,4,3,2,4,6,4,6,6,5,3,96,3,4,96,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,7,6,4,3,2.03834011
48925674,9,1,2,46,5,10,6,5,10,6,6,2,96,4,9,96,10,10,2,2,2,4,3,3,3,3,4,3,3,4,3,1,1,4,2,1,5,4,1.280895677
48925686,12,1,2,26,3,6,7,3,6,96,4,6,96,96,2,96,9,7,96,3,3,3,4,4,4,4,4,3,4,4,4,2,2,2,3,2,5,2,1.084561078
48925816,8,1,2,29,3,3,10,8,3,7,2,96,2,10,96,96,8,4,5,3,2,2,3,3,3,3,4,3,4,3,3,2,1,2,3,2,5,3,0.6486851843
48925817,8,1,1,13,1,6,9,6,10,8,7,3,4,8,6,3,5,4,10,3,3,4,3,4,3,3,4,4,4,3,4,3,1,1,1,1,97,1,0.6486851843
48925818,8,1,1,72,6,96,96,96,96,1,96,96,1,96,96,96,96,96,96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,8,7,5,3,0.6138206921
48925823,12,1,1,28,3,10,10,5,10,10,10,5,10,10,10,96,10,10,96,4,2,4,2,4,4,4,4,4,4,4,4,4,4,2,8,7,4,1,1.300027446
48925964,10,1,1,13,1,7,9,7,5,10,9,5,4,10,2,3,3,7,5,1,1,2,3,2,3,2,4,2,3,4,3,1,1,1,8,7,2,2,1.866435589
48926183,3,1,1,33,3,10,10,96,10,96,96,96,96,96,96,96,96,96,10,3,1,3,3,3,3,4,3,3,4,4,4,3,1,1,8,7,5,1,1.328585238
48926442,6,1,2,16,2,5,7,6,7,8,4,1,9,1,96,6,3,5,10,1,4,1,4,4,1,4,4,4,4,1,4,4,2,2,11,4,2,2,1.237192549
48926563,9,1,2,19,2,7,8,2,3,2,5,6,9,10,2,1,8,7,4,4,2,4,3,4,3,3,3,4,2,2,4,3,2,2,3,2,2,2,1.169659814
48926808,2,1,2,15,1,10,8,7,5,9,9,4,2,10,9,96,8,10,6,1,3,3,4,3,3,2,4,4,2,4,4,1,1,1,8,7,4,1,1.170127836
48926839,11,1,2,14,1,96,10,10,10,8,8,10,96,10,10,10,4,96,10,4,1,1,4,1,2,1,4,1,4,1,4,1,1,1,1,1,2,2,0.4919074785
48926849,3,1,2,46,5,3,1,96,4,5,10,9,96,10,5,10,10,4,96,2,3,3,2,4,4,2,4,2,4,2,1,3,4,2,8,7,6,2,1.291674898
48926884,9,1,1,69,6,7,5,5,2,7,8,2,6,4,5,10,10,10,9,3,2,2,2,2,2,3,3,2,4,2,1,1,2,2,8,7,2,1,1.169659814
48927540,6,1,2,51,5,10,3,5,8,10,96,1,4,6,8,96,6,9,96,3,3,4,4,3,4,3,4,4,4,3,3,4,4,2,2,1,2,2,1.303387354
48927588,9,1,2,49,5,8,10,10,10,9,8,10,10,10,10,96,10,9,96,2,1,1,1,1,1,1,1,1,2,4,2,1,4,2,8,7,6,2,1.280895677
48927922,3,1,2,42,4,5,10,96,10,10,5,10,96,5,10,96,10,10,10,3,4,4,1,1,1,2,4,1,1,4,4,1,1,2,6,5,6,2,1.152223934
48927947,7,1,2,34,3,10,10,10,8,10,10,10,3,10,6,10,8,10,10,1,2,3,2,2,3,3,4,2,3,2,2,1,1,1,8,7,6,3,0.2590851524
48928020,9,1,2,27,3,5,10,9,8,8,6,5,96,96,5,96,5,5,10,4,1,4,4,4,4,4,4,3,4,4,4,2,1,2,4,2,6,1,1.169659814
48928033,12,1,1,31,3,8,10,8,7,9,8,10,4,10,7,10,9,5,5,4,1,3,4,4,3,3,4,2,4,3,3,4,1,1,10,3,5,1,1.150431996
48928546,2,1,2,46,5,6,8,10,3,10,10,10,10,3,10,96,10,10,96,1,1,3,2,1,2,2,2,1,3,3,2,1,3,2,11,4,5,1,0.964693193
48928564,3,1,2,22,2,8,7,8,5,10,8,3,6,10,10,96,3,10,96,2,1,3,2,3,2,1,4,2,3,3,2,1,1,2,8,7,7,1,1.413807102
48928979,12,1,1,31,3,6,8,3,9,10,7,8,9,9,9,6,8,7,2,2,3,3,2,3,3,2,4,2,2,4,2,2,2,1,10,3,7,2,0.9838912748
48929031,6,1,1,12,1,8,9,9,9,6,9,9,6,8,6,3,6,8,10,1,1,4,4,4,1,4,4,4,4,2,4,4,1,1,8,7,2,2,1.300205403
48929182,12,1,1,14,1,96,8,7,5,10,5,10,96,10,96,10,5,96,8,4,2,4,4,4,4,4,4,1,4,1,4,4,1,1,1,1,4,3,1.272313059
48929184,3,1,1,68,6,5,10,2,5,3,1,8,8,9,3,96,2,9,4,1,4,4,4,4,4,1,4,2,4,4,2,1,4,2,8,7,2,2,0.6601951916
48929304,7,1,2,44,4,5,10,5,10,10,10,10,10,10,8,5,10,8,96,3,2,3,3,3,3,3,3,2,3,3,3,1,4,1,8,7,5,3,0.2901512807
48929592,2,1,1,29,3,6,9,2,10,7,7,10,96,6,9,4,4,8,7,2,2,3,3,2,3,3,4,3,2,3,3,1,1,1,8,7,6,2,1.202330209
48929621,10,1,2,27,3,96,5,5,6,10,6,10,96,10,10,10,10,7,10,3,3,3,4,3,3,1,4,2,3,2,3,3,1,1,8,7,5,1,1.866435589
48929659,2,1,1,62,6,5,96,3,10,7,7,96,7,9,5,96,2,8,1,4,3,4,3,3,3,4,3,3,3,4,2,3,2,2,1,1,3,2,0.8171369028
48929862,3,1,2,62,6,96,8,96,96,8,10,96,96,96,96,96,96,8,96,4,4,3,4,4,4,3,4,4,4,4,4,4,4,1,11,4,3,3,0.6111087015
48930106,12,1,1,18,2,7,10,8,7,6,10,9,2,10,10,10,8,10,10,2,1,3,3,2,2,3,4,1,2,2,4,3,1,1,11,4,5,3,1.038056456
48930199,2,1,1,45,5,7,7,5,7,7,5,5,7,7,7,96,7,7,96,1,1,1,1,2,1,4,1,1,1,4,1,1,4,1,8,7,5,2,1.170127836
48930235,6,1,2,27,3,10,10,7,10,10,8,10,10,7,10,96,10,10,96,4,1,4,3,3,1,3,1,1,3,4,3,2,4,2,3,2,6,2,1.179165481
48930574,9,1,2,36,4,6,7,4,8,6,5,8,8,8,5,2,8,6,5,2,2,3,3,3,3,3,3,3,4,2,2,1,1,2,7,6,6,3,1.312536157
48930724,3,1,2,47,5,8,8,9,7,10,9,7,10,7,9,96,6,9,96,4,2,3,3,4,4,3,4,3,4,4,4,2,4,4,3,2,5,3,0.8965654676
48930726,12,1,2,35,4,5,10,96,5,10,96,10,10,10,10,3,10,10,96,2,1,2,2,2,3,1,3,2,3,4,3,1,3,2,8,7,7,1,0.9838912748
48930782,9,1,1,62,6,3,5,6,2,10,10,10,96,10,10,10,96,4,96,4,3,3,4,3,2,3,4,1,2,1,4,3,4,3,8,7,3,2,1.169659814
48931095,10,1,2,21,2,9,9,96,96,8,8,96,10,96,9,96,10,8,10,3,1,4,4,3,4,4,4,3,4,4,3,1,1,1,11,4,6,2,1.866435589
48931096,2,1,1,30,3,10,8,10,10,10,9,9,10,8,10,7,8,10,96,2,4,3,3,3,3,3,3,3,4,4,3,1,3,2,3,2,2,1,0.9139870688
48931367,7,1,2,12,1,10,10,10,10,8,9,10,7,10,10,10,10,10,96,2,2,1,1,2,2,1,4,2,1,4,2,1,2,1,8,7,2,3,0.645313605
48931398,12,1,2,14,1,7,9,7,10,10,10,96,4,10,9,8,2,9,9,1,1,2,2,1,1,3,2,1,2,2,4,1,1,1,8,7,4,99,1.300027446
48931747,12,1,2,33,3,9,9,9,10,9,10,9,96,10,5,96,10,9,96,4,3,4,4,4,3,4,4,3,4,4,3,3,2,2,8,7,4,2,0.8310206947
48931827,9,1,1,19,2,9,10,8,9,10,10,10,10,10,8,10,8,6,10,3,1,3,4,3,3,2,4,3,4,2,3,3,1,1,8,7,5,3,1.280895677
48931904,2,1,2,17,2,5,10,7,5,8,8,7,3,8,6,8,5,10,7,3,1,2,2,1,2,1,4,1,3,2,4,1,1,1,8,7,4,3,0.964693193
48931964,9,1,2,43,4,6,10,7,5,5,10,96,4,7,9,5,8,7,96,4,1,4,3,3,4,3,3,3,4,3,3,1,4,2,3,2,5,2,1.169659814
48931971,12,1,1,32,3,6,7,8,10,6,5,96,4,3,1,5,5,5,10,4,1,3,2,4,1,4,4,4,4,4,4,4,1,2,8,7,7,2,0.9120528279
48932144,2,1,2,54,5,96,7,4,96,5,6,6,96,7,96,8,1,5,96,3,2,2,3,2,3,3,4,2,4,4,2,3,4,1,8,7,5,3,0.964693193
48932145,2,1,2,40,4,2,7,4,4,8,7,4,1,7,2,7,6,1,4,3,1,3,3,1,1,2,4,1,4,2,3,1,2,1,7,6,4,3,0.964693193
48932146,2,1,2,24,2,4,7,5,8,8,9,8,5,9,2,7,9,7,9,2,1,3,3,1,2,3,4,1,4,4,1,1,1,2,8,7,6,3,0.964693193
48932147,2,1,1,41,4,1,2,8,4,8,7,5,96,8,96,9,7,8,5,3,3,3,3,1,1,2,4,1,4,2,2,3,1,1,8,7,6,1,1.170127836
48932148,2,1,1,20,2,96,96,5,5,2,3,2,4,9,96,8,4,96,9,3,3,3,3,3,3,3,4,1,4,2,3,3,1,1,8,7,6,3,1.170127836
48932149,2,1,2,13,1,5,7,6,96,2,4,96,96,6,96,9,8,96,9,1,1,2,1,4,2,2,4,1,4,4,2,2,1,1,8,7,3,3,1.842502786
48932447,10,1,1,29,3,8,10,9,10,7,8,6,96,96,9,96,5,7,10,3,2,4,4,3,3,3,4,3,3,4,3,1,1,2,11,4,5,1,1.054218415
48932526,3,1,1,44,4,5,9,10,10,9,5,10,9,5,8,96,9,5,96,4,4,1,4,3,4,1,4,2,2,4,1,4,4,2,8,7,5,2,1.244774783
48932682,2,1,2,45,5,6,4,5,5,4,3,8,7,10,8,9,7,5,10,4,2,1,4,4,4,2,4,4,4,4,4,4,2,1,3,2,4,2,0.8171369028
48932751,2,1,2,31,3,9,5,10,7,10,10,10,6,10,10,10,8,9,4,3,2,2,2,1,3,1,3,2,1,2,1,3,1,2,8,7,7,2,1.170127836
48932813,3,1,1,58,5,5,10,5,10,9,10,10,10,8,5,10,6,9,96,3,1,3,2,1,2,1,3,1,4,2,3,1,3,1,11,4,7,2,1.395426959
48932891,12,1,1,48,5,6,10,5,8,9,5,4,10,3,3,96,8,8,8,3,1,4,3,4,4,3,4,4,4,4,3,2,1,2,6,5,2,3,1.287090136
48932990,5,1,2,19,2,10,10,9,10,10,10,9,10,10,10,96,10,10,10,3,2,3,3,3,3,3,4,3,3,4,1,1,1,1,8,7,6,3,0.9134927211
48932992,5,1,1,28,3,10,8,7,10,10,10,8,10,10,10,4,10,8,5,3,2,3,2,2,2,2,3,2,2,3,2,2,1,1,11,4,5,2,0.8069288798
48932993,5,1,1,58,5,9,7,6,9,8,8,6,9,9,7,5,8,6,3,3,3,3,3,3,4,3,3,4,4,3,2,1,2,4,8,7,5,2,1.051041931
48933074,7,1,1,31,3,6,10,96,8,96,96,96,96,10,96,96,7,7,9,1,1,4,2,4,4,4,4,2,4,4,2,2,1,1,5,1,5,3,2.21529511
48933084,3,1,2,38,4,10,10,8,10,10,10,10,10,8,10,96,8,10,5,1,2,2,2,3,2,1,2,1,1,4,1,1,1,2,8,7,5,3,1.152223934
48933226,12,1,1,30,3,6,5,4,5,7,96,3,3,5,5,96,5,7,10,1,3,3,3,4,4,4,4,3,4,4,4,1,1,2,3,2,5,3,1.084561078
48933284,11,1,1,36,4,10,5,96,10,96,96,96,96,96,96,96,10,10,10,3,3,4,4,4,4,4,4,4,4,4,4,1,1,2,1,1,2,2,0.4773746485
48933304,9,1,1,18,2,96,7,7,5,3,8,5,96,10,4,10,4,5,5,4,2,2,3,3,3,3,4,1,4,2,3,2,1,1,3,2,4,2,1.169659814
48933469,9,1,2,15,1,10,10,9,10,10,8,10,9,10,9,10,8,10,4,1,2,3,2,4,1,1,4,2,4,2,2,3,1,1,8,7,4,1,1.169659814
48933529,10,1,2,53,5,7,9,6,8,10,7,3,5,5,6,96,5,5,96,4,3,4,3,3,4,4,4,4,4,4,4,3,4,2,1,1,5,2,1.866435589
48933723,12,1,2,16,2,5,10,8,7,8,9,5,6,10,3,7,5,10,9,3,1,4,3,3,1,4,4,1,3,4,3,1,1,1,11,4,4,2,1.060668106
48933907,5,1,2,50,5,7,3,4,9,96,8,7,9,8,5,96,10,2,10,1,1,3,1,3,2,3,2,3,4,4,2,4,1,1,8,7,1,6,2.936989042
48934049,3,1,2,45,5,96,10,10,96,96,10,10,1,96,10,96,96,1,96,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,8,7,5,2,0.9364434406
48934105,2,1,1,39,4,6,6,7,9,7,7,9,7,10,4,96,4,10,5,1,3,3,2,3,2,3,3,2,4,3,2,1,2,1,8,7,6,3,0.9911489399
48934131,6,1,1,34,3,5,10,9,8,7,8,7,3,7,3,10,8,5,8,4,4,4,4,4,4,2,4,4,4,3,4,4,1,2,8,7,6,2,1.343190572
48934205,2,1,1,39,4,5,8,7,5,2,96,4,3,5,96,96,9,7,10,3,1,1,3,1,4,1,3,2,3,4,1,1,1,2,3,2,5,3,0.964693193
48934269,8,1,1,16,2,5,10,5,4,2,96,5,1,10,96,8,96,5,10,4,1,4,4,4,4,1,4,1,4,3,4,4,1,1,11,4,3,2,0.9438653006
48934315,7,1,2,60,6,6,10,10,9,96,96,10,96,96,96,10,9,10,96,2,2,4,4,4,4,2,4,4,4,2,4,2,4,3,6,5,4,3,0.8761350007
48934412,9,1,1,34,3,10,9,10,10,10,10,10,10,10,10,2,10,9,9,1,3,2,1,2,2,1,2,2,2,4,1,1,1,2,12,4,7,3,0.9590047459
48934520,12,1,1,18,2,5,8,5,7,4,2,3,1,7,1,1,2,5,8,1,2,3,3,4,3,3,4,3,3,3,3,1,1,1,8,7,6,3,1.009619394
48934521,12,1,2,20,2,96,5,5,8,5,10,10,96,10,5,96,5,1,96,3,4,4,4,3,3,3,4,3,4,3,4,3,4,2,3,2,4,2,0.8527513474
48934559,3,1,1,37,4,6,5,5,6,5,8,7,3,9,6,7,5,5,4,3,3,4,1,3,3,3,4,2,4,2,4,2,3,1,8,7,7,1,1.244774783
48934655,10,1,2,31,3,96,9,96,96,96,96,96,96,96,96,96,10,10,10,3,2,4,4,3,3,2,4,4,4,2,4,2,1,1,11,4,4,5,1.866435589
48934691,9,1,1,70,6,5,10,5,5,5,5,5,5,10,5,8,5,5,5,4,3,4,3,3,4,4,4,3,4,3,4,2,4,4,8,7,3,3,1.122019561
48934912,12,1,2,38,4,10,10,10,8,10,10,8,5,10,10,10,10,3,10,3,2,3,3,3,4,4,4,2,4,3,3,2,1,2,3,2,5,1,1.084561078
48935377,2,1,2,55,5,8,8,8,9,10,8,10,10,10,8,6,10,10,96,3,1,3,2,3,2,1,3,2,3,3,1,1,4,1,8,7,7,2,0.964693193
48935474,9,1,1,37,4,5,10,10,10,10,5,10,96,10,96,10,5,3,10,3,3,4,3,3,3,3,4,3,4,3,4,3,1,2,11,4,5,3,1.169659814
48935517,9,1,1,22,2,10,10,5,10,10,96,96,5,5,6,96,96,10,10,2,2,3,2,3,4,3,4,3,4,4,4,1,2,1,3,2,5,1,1.169659814
48935585,11,1,1,70,6,10,5,96,8,10,9,10,8,10,9,96,10,2,96,4,4,4,4,3,3,3,3,3,4,4,3,3,4,2,8,7,3,3,0.5404742029
48935620,9,1,1,35,4,6,10,10,9,7,10,9,96,10,2,96,4,7,10,2,1,1,2,1,1,2,4,1,2,4,2,1,1,4,11,4,5,2,1.122019561
48935624,7,1,2,59,5,10,3,9,10,7,10,10,10,9,10,10,10,8,96,1,3,3,3,2,1,2,3,2,3,2,3,1,4,2,7,6,3,3,0.9514682436
48935801,10,1,2,39,4,96,10,9,96,7,8,96,3,8,1,3,5,10,96,4,3,4,4,4,4,4,3,4,4,4,4,3,1,4,2,1,5,2,1.866435589
48935844,3,1,2,28,3,8,96,96,96,6,8,8,1,10,96,8,96,7,96,3,3,3,3,4,3,2,4,3,4,3,3,3,4,2,8,7,5,6,1.229802958
48936027,6,1,1,68,6,6,96,2,4,1,96,96,6,7,8,96,2,7,96,3,4,4,4,4,4,4,4,3,3,4,3,3,4,2,3,2,4,2,0.8338223445
48936115,9,1,2,62,6,10,9,8,10,8,9,8,10,9,10,2,10,10,9,3,2,4,2,3,2,3,3,3,4,4,2,1,1,3,7,6,4,3,1.312536157
48936155,12,1,2,70,6,2,2,96,4,96,6,4,96,96,3,96,96,5,96,3,3,3,3,3,3,3,4,3,3,4,3,2,4,2,8,7,2,6,1.315126406
48936214,3,1,1,29,3,7,4,8,10,8,6,10,6,9,7,2,10,5,2,3,2,1,2,4,3,3,2,3,2,4,1,3,4,1,8,7,5,2,1.914082422
48936541,2,1,2,89,6,4,5,3,96,3,5,5,5,5,6,96,10,5,96,4,3,3,4,4,4,4,4,4,4,4,4,3,4,3,8,7,2,1,0.8171369028
48936687,9,1,1,12,1,9,9,7,8,5,10,2,3,9,7,2,3,8,10,1,1,2,4,4,4,1,4,1,4,4,4,1,1,1,8,7,2,1,1.122019561
48936949,6,1,1,51,5,96,5,8,9,1,6,4,96,7,5,96,10,96,96,3,1,4,4,3,3,3,4,3,4,3,1,4,4,2,4,2,1,2,1.303387354
48937028,3,1,2,22,2,8,10,2,10,8,7,8,10,8,2,96,2,10,10,1,1,3,3,3,4,4,3,3,4,4,3,1,1,1,1,1,5,3,2.036860899
48937120,2,1,1,18,2,8,7,4,7,6,3,6,3,7,4,2,3,8,9,1,1,2,1,2,3,1,3,2,3,4,3,1,1,1,2,1,6,2,1.170127836
48937524,12,1,1,35,4,6,7,9,10,8,7,10,8,10,10,5,9,5,1,3,2,2,2,3,3,2,4,2,4,3,2,2,3,2,8,7,2,3,1.315126406
48937525,12,1,1,60,6,7,5,8,9,6,1,5,10,10,3,96,6,4,1,3,3,4,3,3,4,4,4,4,4,4,4,3,4,2,3,2,4,2,1.038056456
48937595,12,1,2,29,3,9,10,96,9,8,5,8,96,10,2,10,7,6,96,1,1,3,3,4,4,2,4,2,2,2,3,1,1,1,8,7,5,1,0.8310206947
48937762,12,1,2,22,2,96,10,6,5,96,96,10,96,5,96,10,96,96,96,3,1,2,4,4,4,3,4,4,4,3,4,4,2,2,8,7,4,2,1.038056456
48937763,9,1,1,57,5,10,2,2,10,5,10,10,10,7,7,96,9,6,7,1,3,3,2,3,2,3,3,3,4,4,2,1,1,2,2,1,7,3,1.122019561
48937785,9,1,1,33,3,5,10,10,5,10,5,10,96,5,96,10,96,4,5,3,1,3,3,3,4,4,4,2,4,1,4,3,1,1,3,2,4,2,1.122019561
48937812,9,1,2,53,5,8,10,96,10,10,8,7,10,10,7,96,10,10,96,3,3,3,3,1,1,3,3,3,3,4,1,1,4,1,7,6,8,1,1.312536157
48937813,3,1,2,75,6,96,96,96,96,96,96,96,96,96,96,96,10,96,96,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,8,7,2,2,0.6111087015
48937947,9,1,1,30,3,9,8,96,9,1,8,1,7,1,7,96,9,1,6,3,3,3,3,3,3,3,4,3,4,3,3,3,1,2,10,3,3,2,1.312536157
48937972,6,1,1,35,4,96,96,8,5,96,96,96,96,96,6,96,10,6,96,4,3,3,4,4,4,4,4,4,4,4,3,3,4,2,3,2,5,2,1.11096465
48938012,11,1,2,16,2,7,9,5,9,7,9,9,3,8,9,9,8,8,10,1,2,2,2,2,1,2,3,2,3,3,2,1,1,1,11,4,4,4,0.430936581
48938064,3,1,1,26,3,5,8,7,10,3,9,2,96,3,96,96,6,10,4,3,2,1,3,4,2,1,4,1,4,4,2,1,1,1,5,1,5,1,1.328585238
48938142,9,1,2,59,5,9,4,96,10,10,8,4,8,10,1,96,10,10,10,3,3,3,3,4,4,3,4,2,4,4,3,1,4,1,1,1,5,2,1.169659814
48938678,3,1,2,52,5,2,1,96,96,96,96,96,96,96,96,96,96,6,96,2,3,4,4,4,4,4,4,4,4,4,4,1,4,2,4,2,3,2,0.8965654676
48938854,2,1,1,24,2,3,10,6,7,10,96,6,1,5,2,96,7,3,4,2,1,3,3,1,4,4,3,2,4,4,4,1,2,1,3,2,2,2,0.8171369028
48938910,12,1,2,29,3,7,6,2,6,7,96,2,7,10,96,96,7,10,8,1,1,3,2,2,4,3,3,1,4,2,2,1,1,2,12,4,8,3,0.6589378117
48938985,12,1,1,27,3,96,1,96,96,96,2,1,96,4,96,4,96,96,4,3,2,4,4,4,2,3,4,3,4,3,4,3,1,1,8,7,3,3,1.287090136
48938986,9,1,2,37,4,10,10,8,10,8,8,10,8,10,8,10,10,10,8,2,1,3,3,2,2,1,4,1,4,3,2,1,1,4,8,7,7,2,1.122019561
48939694,9,1,2,28,3,5,10,8,9,10,10,9,10,10,5,8,4,9,96,2,1,3,2,1,2,2,2,1,3,2,1,1,3,1,8,7,7,2,1.280895677
48939825,6,1,2,75,6,96,10,96,96,96,96,10,96,96,96,96,96,96,96,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,8,7,1,2,0.9498092761
48939831,12,1,2,21,2,5,10,10,10,5,5,10,96,10,10,96,5,10,6,3,4,3,4,4,4,3,4,4,4,4,4,1,1,1,8,7,5,1,1.038056456
48939885,3,1,1,48,5,9,7,3,8,2,6,5,3,2,3,4,6,10,7,4,3,4,4,3,4,4,4,4,4,4,4,3,1,2,8,7,1,2,0.9685808911
48939886,3,1,1,37,4,10,10,10,10,10,10,10,4,10,10,4,9,10,5,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,8,7,5,3,1.244774783
48940010,2,1,2,51,5,6,9,96,9,8,2,4,8,8,96,96,7,8,8,2,1,3,2,3,4,3,3,3,4,4,3,1,1,4,8,7,7,2,1.170127836
48940096,9,1,2,35,4,7,10,10,7,10,10,7,96,10,96,96,96,10,7,2,1,2,3,2,2,3,4,1,4,3,4,1,1,4,3,2,6,2,1.122019561
48940137,2,1,2,44,4,8,10,8,10,10,10,10,5,3,9,10,10,10,96,1,3,3,3,1,2,3,3,1,2,2,1,1,2,4,8,7,3,2,0.964693193
48940147,9,1,1,28,3,96,10,5,9,4,96,3,96,2,96,96,96,96,5,4,2,3,4,3,4,2,4,1,4,4,4,3,2,2,3,2,4,2,1.312536157
48940260,2,1,2,16,2,8,10,96,10,10,10,3,5,10,3,5,8,10,5,2,1,3,3,2,2,1,4,4,4,1,3,1,1,1,3,2,4,2,0.9911489399
48940422,11,1,2,38,4,9,10,2,10,8,2,8,9,8,8,96,10,10,96,3,1,4,4,4,3,3,4,3,4,4,1,1,4,4,8,7,5,2,0.4773746485
48940862,9,1,2,55,5,9,10,9,10,9,8,9,6,9,8,5,9,5,10,3,1,3,3,4,4,1,4,3,4,4,1,3,1,3,8,7,4,3,1.122019561
48941367,9,1,1,75,6,10,10,10,10,10,10,10,10,10,10,96,10,10,96,1,2,3,1,1,1,2,1,1,1,4,1,1,4,4,12,4,8,2,1.312536157
